trip_id,vehicle_id,trip_date,origin,destination,distance_km,duration_hours,fuel_type,fuel_efficiency_1_per_100km,fuel_consumed_litres,fuel_cost
TR01404,VH016,2026-02-20 12:26:04.152830,Kisumu,Nakuru,190,3.0501375224468403,Diesel,20.114342058425382,38.217249911008224,7261.277483091562
TR01405,VH007,2026-02-20 13:17:55.175035,Kisumu,Naivasha,270,5.646324700561257,Petrol,13.569777116210258,36.6383982137677,7327.67964275354
TR01406,VH017,2026-02-20 14:09:46.197239,Naivasha,Eldoret,235,3.5561798538779734,Petrol,12.060235398288778,28.34155318597863,5668.310637195726
TR01407,VH023,2026-02-20 15:01:37.219443,Kisumu,Naivasha,270,7.314185504923015,Diesel,11.135905812041859,30.06694569251302,5712.719681577474
TR01408,VH026,2026-02-20 15:53:28.241648,Nairobi,Naivasha,95,1.9854989362214035,Diesel,19.673179457625686,18.6895204847444,3551.008892101436
TR01409,VH021,2026-02-20 16:45:19.263852,Naivasha,Nakuru,75,1.5369487455731567,Petrol,20.583102895421618,15.437327171566213,3087.465434313243
TR01410,VH022,2026-02-20 17:37:10.286057,Nakuru,Mombasa,630,12.682411366918771,Petrol,22.1447504942973,139.511928114073,27902.385622814596
TR01411,VH007,2026-02-20 18:29:01.308261,Nakuru,Nairobi,155,2.7812344896758385,Petrol,11.753766073746775,18.218337414307502,3643.6674828615005
TR01412,VH014,2026-02-20 19:20:52.330466,Thika,Kisumu,370,4.793676376484975,Diesel,11.074482167871158,40.97558402112329,7785.360964013425
TR01413,VH015,2026-02-20 20:12:43.352670,Thika,Naivasha,145,2.703179891885916,Petrol,9.58231374445816,13.894354929464331,2778.8709858928664
TR01414,VH007,2026-02-20 21:04:34.374874,Kisumu,Eldoret,120,2.3907277088457803,Petrol,14.398834689547826,17.27860162745739,3455.7203254914784
TR01415,VH009,2026-02-20 21:56:25.397079,Naivasha,Mombasa,620,15.037446706444179,Diesel,12.201564878759529,75.64970224830908,14373.443427178725
TR01416,VH048,2026-02-20 22:48:16.419283,Naivasha,Kisumu,270,7.741014726234094,Diesel,22.37645825220051,60.41643728094138,11479.123083378863
TR01417,VH008,2026-02-20 23:40:07.441488,Nairobi,Naivasha,95,1.6003480564726433,Diesel,11.452051805684025,10.879449215399823,2067.0953509259666
TR01418,VH050,2026-02-21 00:31:58.463692,Kisumu,Nakuru,190,4.164317228960375,Diesel,13.362832591789818,25.389381924400652,4823.982565636124
TR01419,VH023,2026-02-21 01:23:49.485897,Nairobi,Eldoret,310,4.376474697427977,Diesel,11.734674262241054,36.377490212947265,6911.723140459981
TR01420,VH029,2026-02-21 02:15:40.508101,Machakos,Mombasa,420,7.375448049956577,Diesel,12.403907089745566,52.09640977693138,9898.317857616963
TR01421,VH018,2026-02-21 03:07:31.530306,Kisumu,Mombasa,850,16.119099042949536,Diesel,13.623004952108563,115.79554209292279,22001.15299765533
TR01422,VH031,2026-02-21 03:59:22.552510,Mombasa,Machakos,420,7.901713049615784,Petrol,12.598447980226773,52.91348151695245,10582.69630339049
TR01423,VH030,2026-02-21 04:51:13.574714,Mombasa,Machakos,420,7.89001853383574,Diesel,10.557749536734287,44.34254805428401,8425.084130313962
TR01424,VH039,2026-02-21 05:43:04.596919,Eldoret,Nakuru,160,3.600079382346117,Diesel,19.243931228377697,30.790289965404316,5850.15509342682
TR01425,VH035,2026-02-21 06:34:55.619123,Kisumu,Eldoret,120,3.3344468191052945,Diesel,13.93561431469721,16.722737177636652,3177.320063750964
TR01426,VH018,2026-02-21 07:26:46.641328,Naivasha,Kisumu,270,5.921764413652692,Diesel,13.179256605899772,35.583992835929386,6760.958638826583
TR01427,VH042,2026-02-21 08:18:37.663532,Thika,Machakos,80,1.6047130355595751,Diesel,12.725954145451482,10.180763316361187,1934.3450301086255
TR01428,VH039,2026-02-21 09:10:28.685737,Nakuru,Nairobi,155,3.458473427553035,Diesel,21.881186595066474,33.915839222353036,6444.009452247077
TR01429,VH017,2026-02-21 10:02:19.707941,Eldoret,Thika,350,8.813605232950083,Petrol,12.159664814257223,42.55882684990028,8511.765369980056
TR01430,VH014,2026-02-21 10:54:10.730146,Thika,Mombasa,520,11.81433746491105,Diesel,12.195578871413197,63.417010131348626,12049.231924956239
TR01431,VH031,2026-02-21 11:46:01.752350,Mombasa,Nairobi,480,8.235273566794671,Petrol,12.40099561741952,59.52477896361369,11904.955792722738
TR01432,VH024,2026-02-21 12:37:52.774554,Kisumu,Mombasa,850,15.182484639388859,Petrol,9.542406287832078,81.11045344657266,16222.090689314533
TR01433,VH035,2026-02-21 13:29:43.796759,Eldoret,Nairobi,310,6.0345004028119025,Diesel,14.806396211836931,45.89982825669449,8720.967368771953
TR01434,VH044,2026-02-21 14:21:34.818963,Kisumu,Machakos,465,8.501413995609203,Petrol,23.251083766564452,108.11753951452471,21623.50790290494
TR01435,VH045,2026-02-21 15:13:25.841168,Mombasa,Machakos,420,10.25777989941901,Diesel,22.418219428063047,94.1565215978648,17889.73910359431
TR01436,VH034,2026-02-21 16:05:16.863372,Eldoret,Thika,350,8.020789581169774,Diesel,10.581610285047404,37.03563599766591,7036.770839556523
TR01437,VH003,2026-02-21 16:57:07.885577,Mombasa,Nairobi,480,9.144926405413937,Diesel,10.804777437283645,51.862931698961496,9853.957022802684
TR01438,VH037,2026-02-21 17:48:58.907781,Nairobi,Nakuru,155,3.693648387829718,Diesel,12.046714819144723,18.67240796967432,3547.757514238121
TR01439,VH043,2026-02-21 18:40:49.929985,Mombasa,Eldoret,750,14.744279351830151,Diesel,13.307883702870292,99.80912777152719,18963.734276590167
TR01440,VH040,2026-02-21 19:32:40.952190,Naivasha,Mombasa,620,15.53892374237806,Petrol,13.168548717115556,81.64500204611645,16329.000409223288
TR01441,VH026,2026-02-21 20:24:31.974394,Naivasha,Thika,145,3.939885866553508,Diesel,20.678488085459,29.98380772391555,5696.923467543955
TR01442,VH023,2026-02-21 21:16:22.996599,Kisumu,Machakos,465,8.320118056170768,Diesel,12.066431969165649,56.10890865662027,10660.692644757852
TR01443,VH044,2026-02-21 22:08:14.018803,Nakuru,Kisumu,190,3.2636870073990907,Petrol,23.696238068972832,45.02285233104838,9004.570466209676
TR01444,VH039,2026-02-21 23:00:05.041008,Mombasa,Kisumu,850,18.90845617923884,Diesel,18.18399340636325,154.56394395408762,29367.149351276646
TR01445,VH015,2026-02-21 23:51:56.063212,Thika,Machakos,80,2.114371685259733,Petrol,11.25310523965138,9.002484191721104,1800.4968383442208
TR01446,VH049,2026-02-22 00:43:47.085417,Naivasha,Thika,145,4.484579196215814,Diesel,12.792776142333956,18.549525406384237,3524.409827213005
TR01447,VH004,2026-02-22 01:35:38.107621,Machakos,Nakuru,270,4.170785884370231,Diesel,12.730722352316885,34.37295035125559,6530.860566738562
TR01448,VH029,2026-02-22 02:27:29.129825,Nakuru,Machakos,270,5.30544353856274,Diesel,13.257380439645349,35.79492718704245,6801.036165538065
TR01449,VH022,2026-02-22 03:19:20.152030,Nairobi,Kisumu,350,7.754333219427345,Petrol,21.616734748237395,75.65857161883088,15131.714323766175
TR01450,VH025,2026-02-22 04:11:11.174234,Eldoret,Machakos,430,9.131701057986719,Diesel,24.943121812776177,107.25542379493756,20378.530521038134
TR01451,VH013,2026-02-22 05:03:02.196439,Eldoret,Thika,350,10.088391023615415,Petrol,18.382350755423268,64.33822764398144,12867.645528796289
TR01452,VH018,2026-02-22 05:54:53.218643,Naivasha,Kisumu,270,4.912736356858779,Diesel,11.455224108861886,30.929105093927095,5876.529967846148
TR01453,VH033,2026-02-22 06:46:44.240848,Nakuru,Eldoret,160,2.4242107796570536,Petrol,9.457082745572588,15.131332392916143,3026.2664785832285
TR01454,VH016,2026-02-22 07:38:35.263052,Naivasha,Mombasa,620,14.175334830712325,Diesel,19.118498934794992,118.53469339572895,22521.5917451885
TR01455,VH045,2026-02-22 08:30:26.285257,Eldoret,Naivasha,235,3.4024609001134163,Diesel,20.68126845292783,48.6009808643804,9234.186364232277
TR01456,VH042,2026-02-22 09:22:17.307461,Machakos,Naivasha,190,3.8721173489122744,Diesel,10.777700457502437,20.47763086925463,3890.7498651583796
TR01457,VH044,2026-02-22 10:14:08.329665,Mombasa,Nairobi,480,7.578864595849451,Petrol,24.745810161696557,118.77988877614347,23755.977755228694
TR01458,VH002,2026-02-22 11:05:59.351870,Nakuru,Mombasa,630,12.009660718774583,Petrol,24.627528437076116,155.15342915357954,31030.68583071591
TR01459,VH035,2026-02-22 11:57:50.374074,Kisumu,Mombasa,850,16.206204076298427,Diesel,11.68054823110302,99.28465996437566,18864.085393231377
TR01460,VH042,2026-02-22 12:49:41.396279,Mombasa,Machakos,420,6.486345646122149,Diesel,13.198738560188398,55.43470195279127,10532.593371030342
TR01461,VH034,2026-02-22 13:41:32.418483,Mombasa,Machakos,420,7.465123010771495,Diesel,11.66876660296893,49.008819732469505,9311.675749169206
TR01462,VH030,2026-02-22 14:33:23.440688,Mombasa,Nakuru,630,11.887065041922874,Diesel,14.077934902578843,88.69098988624671,16851.288078386875
TR01463,VH013,2026-02-22 15:25:14.462892,Kisumu,Mombasa,850,24.659620863110746,Petrol,22.392119268718595,190.33301378410806,38066.60275682161
TR01464,VH013,2026-02-22 16:17:05.485097,Machakos,Kisumu,465,12.255440874239822,Petrol,18.001767181433934,83.7082173936678,16741.64347873356
TR01465,VH018,2026-02-22 17:08:56.507301,Nairobi,Mombasa,480,8.943803879131895,Diesel,12.815871928048693,61.516185254633726,11688.075198380408
TR01466,VH032,2026-02-22 18:00:47.529505,Machakos,Mombasa,420,6.802471373284384,Petrol,13.73424060648059,57.68381054721848,11536.762109443696
TR01467,VH032,2026-02-22 18:52:38.551710,Machakos,Kisumu,465,9.112713946882051,Petrol,12.548613527832405,58.35105290442069,11670.210580884139
TR01468,VH035,2026-02-22 19:44:29.573914,Machakos,Mombasa,420,9.277756912080726,Diesel,14.514594866165268,60.96129843789413,11582.646703199884
TR01469,VH039,2026-02-22 20:36:20.596119,Thika,Nakuru,200,5.66786799894199,Diesel,24.35912343983281,48.71824687966562,9256.466907136468
TR01470,VH046,2026-02-22 21:28:11.618323,Naivasha,Mombasa,620,14.17748210023851,Diesel,12.619558383521987,78.24126197783632,14865.8397757889
TR01471,VH029,2026-02-22 22:20:02.640528,Eldoret,Machakos,430,8.423469512244703,Diesel,13.039941155982689,56.071746970725556,10653.631924437856
TR01472,VH049,2026-02-22 23:11:53.662732,Naivasha,Thika,145,3.360499551291616,Diesel,13.982610359623362,20.274785021453873,3852.209154076236
TR01473,VH029,2026-02-23 00:03:44.684936,Nakuru,Naivasha,75,1.7737025257153116,Diesel,11.494101174057088,8.620575880542816,1637.9094173031351
TR01474,VH044,2026-02-23 00:55:35.707141,Machakos,Mombasa,420,8.469268129670183,Petrol,20.27232069618034,85.14374692395744,17028.74938479149
TR01475,VH016,2026-02-23 01:47:26.729345,Nairobi,Thika,45,0.7306702006896669,Diesel,19.279417318644473,8.675737793390013,1648.3901807441025
TR01476,VH044,2026-02-23 02:39:17.751550,Nakuru,Kisumu,190,3.4247961123675315,Petrol,24.271068574105076,46.115030290799645,9223.006058159928
TR01477,VH047,2026-02-23 03:31:08.773754,Naivasha,Nairobi,95,1.8168961065884095,Petrol,12.722441949746331,12.086319852259015,2417.263970451803
TR01478,VH010,2026-02-23 04:22:59.795959,Eldoret,Mombasa,750,14.560875717644617,Diesel,10.52821424435121,78.96160683263408,15002.705298200473
TR01479,VH030,2026-02-23 05:14:50.818163,Kisumu,Nairobi,350,6.432710384489379,Diesel,14.908836755989828,52.1809286459644,9914.376442733235
TR01480,VH025,2026-02-23 06:06:41.840368,Naivasha,Nakuru,75,1.5269056846596991,Diesel,23.11673195712781,17.33754896784586,3294.134303890713
TR01481,VH039,2026-02-23 06:58:32.862572,Mombasa,Nakuru,630,13.4870869643308,Diesel,23.953654767234823,150.90802503357938,28672.52475638008
TR01482,VH020,2026-02-23 07:50:23.884776,Naivasha,Eldoret,235,4.203518129470732,Petrol,9.240753945866004,21.71577177278511,4343.154354557022
TR01483,VH005,2026-02-23 08:42:14.906981,Mombasa,Eldoret,750,15.561186897859802,Diesel,21.534726432595175,161.51044824446382,30686.985166448125
TR01484,VH001,2026-02-23 09:34:05.929185,Kisumu,Thika,370,9.137783274254591,Petrol,13.492991433635197,49.92406830445023,9984.813660890046
TR01485,VH030,2026-02-23 10:25:56.951390,Naivasha,Machakos,190,3.0871017598076653,Diesel,12.714732922859206,24.15799255343249,4590.018585152173
TR01486,VH049,2026-02-23 11:17:47.973594,Nairobi,Thika,45,1.2842252580968856,Diesel,12.333237328496388,5.549956797823374,1054.4917915864412
TR01487,VH003,2026-02-23 12:09:38.995799,Nairobi,Eldoret,310,4.988206704985684,Diesel,14.089370317952362,43.67704798565232,8298.63911727394
TR01488,VH045,2026-02-23 13:01:30.018003,Nakuru,Machakos,270,4.99522290441345,Diesel,20.620359440721373,55.67497048994771,10578.244393090064
TR01489,VH014,2026-02-23 13:53:21.040208,Kisumu,Eldoret,120,2.8404522153272755,Diesel,14.243343378093549,17.092012053712256,3247.482290205329
TR01490,VH030,2026-02-23 14:45:12.062412,Machakos,Thika,80,1.5938148371434588,Diesel,10.814580523826454,8.651664419061163,1643.816239621621
TR01491,VH050,2026-02-23 15:37:03.084616,Nairobi,Eldoret,310,6.656775586513733,Diesel,10.354430275131874,32.09873385290881,6098.759432052673
TR01492,VH004,2026-02-23 16:28:54.106821,Naivasha,Mombasa,620,10.980874432203674,Diesel,10.21672809963663,63.343714217747106,12035.30570137195
TR01493,VH018,2026-02-23 17:20:45.129025,Kisumu,Nairobi,350,6.21631533903997,Diesel,10.822134056676255,37.877469198366896,7196.719147689711
TR01494,VH037,2026-02-23 18:12:36.151230,Eldoret,Naivasha,235,4.376904917716711,Diesel,11.899547724120602,27.963937151683414,5313.148058819848
TR01495,VH025,2026-02-23 19:04:27.173434,Mombasa,Naivasha,620,11.077152166045332,Diesel,23.636894180450756,146.54874391879468,27844.26134457099
TR01496,VH048,2026-02-23 19:56:18.195639,Naivasha,Nairobi,95,1.935562452858818,Diesel,22.57191469202759,21.44331895742621,4074.23060191098
TR01497,VH001,2026-02-23 20:48:09.217843,Mombasa,Naivasha,620,9.673382791882123,Petrol,12.183612790778334,75.53839930282567,15107.679860565133
TR01498,VH046,2026-02-23 21:40:00.240048,Mombasa,Eldoret,750,12.544143873490311,Diesel,13.260569893118742,99.45427419839056,18896.31209769421
TR01499,VH015,2026-02-23 22:31:51.262252,Machakos,Eldoret,430,9.310592974356945,Petrol,9.263916752578456,39.83484203608736,7966.968407217471
TR01500,VH009,2026-02-23 23:23:42.284456,Kisumu,Nakuru,190,3.3636121135286436,Diesel,10.90135768009188,20.71257959217457,3935.3901225131685
TR01501,VH015,2026-02-24 00:15:33.306661,Kisumu,Eldoret,120,2.1509748340257078,Petrol,12.134739276208775,14.56168713145053,2912.337426290106
TR01502,VH049,2026-02-24 01:07:24.328865,Nakuru,Machakos,270,5.634166465144354,Diesel,12.206834096126512,32.958452059541585,6262.105891312901
TR01503,VH024,2026-02-24 01:59:15.351070,Mombasa,Machakos,420,8.880629087003653,Petrol,12.870673293537136,54.05682783285597,10811.365566571194
TR01504,VH004,2026-02-24 02:51:06.373274,Nakuru,Thika,200,3.349182553030151,Diesel,12.01499879526801,24.02999759053602,4565.6995422018435
TR01505,VH012,2026-02-24 03:42:57.395479,Machakos,Eldoret,430,8.62026625012703,Diesel,13.61277048308078,58.53491307724735,11121.633484676997
TR01506,VH037,2026-02-24 04:34:48.417683,Mombasa,Naivasha,620,11.904447579185916,Diesel,13.419901662800946,83.20339030936587,15808.644158779516
TR01507,VH037,2026-02-24 05:26:39.439887,Nakuru,Mombasa,630,10.292632190884124,Diesel,14.816966891849244,93.34689141865023,17735.909369543544
TR01508,VH043,2026-02-24 06:18:30.462092,Nakuru,Mombasa,630,8.965838617152686,Diesel,11.075651132123395,69.77660213237739,13257.554405151704
TR01509,VH006,2026-02-24 07:10:21.484296,Eldoret,Naivasha,235,5.132461131391846,Diesel,21.86175694626848,51.375128823730925,9761.274476508876
TR01510,VH039,2026-02-24 08:02:12.506501,Nakuru,Naivasha,75,1.554958516224961,Diesel,22.212351094773286,16.659263321079965,3165.2600310051935
TR01511,VH046,2026-02-24 08:54:03.528705,Kisumu,Nairobi,350,6.918085427741387,Diesel,14.993239424671103,52.47633798634886,9970.504217406284
TR01512,VH024,2026-02-24 09:45:54.550910,Nakuru,Nairobi,155,3.0527500559278034,Petrol,10.005920710833259,15.50917710179155,3101.8354203583103
TR01513,VH011,2026-02-24 10:37:45.573114,Mombasa,Kisumu,850,16.034456618464873,Diesel,12.61609009983646,107.23676584860992,20374.985511235885
TR01514,VH013,2026-02-24 11:29:36.595319,Nakuru,Kisumu,190,4.123391676903884,Petrol,20.42329715399547,38.804264592591394,7760.852918518279
TR01515,VH034,2026-02-24 12:21:27.617523,Nairobi,Kisumu,350,8.778426334590621,Diesel,11.629464842894999,40.70312695013249,7733.594120525174
TR01516,VH025,2026-02-24 13:13:18.639727,Thika,Nakuru,200,3.123506477866548,Diesel,19.62490021472174,39.24980042944348,7457.462081594262
TR01517,VH007,2026-02-24 14:05:09.661932,Mombasa,Thika,520,9.47234312504787,Petrol,10.238061892137441,53.2379218391147,10647.58436782294
TR01518,VH004,2026-02-24 14:57:00.684136,Nairobi,Thika,45,0.9645947814786582,Diesel,12.862827269488445,5.7882722712698005,1099.7717315412622
TR01519,VH008,2026-02-24 15:48:51.706341,Machakos,Nairobi,115,2.1496571065829366,Diesel,10.67927157930416,12.281162316199783,2333.420840077959
TR01520,VH020,2026-02-24 16:40:42.728545,Mombasa,Nakuru,630,9.742729433656631,Petrol,9.909707008742169,62.43115415507566,12486.230831015131
TR01521,VH029,2026-02-24 17:32:33.750750,Kisumu,Naivasha,270,6.179079748103046,Diesel,11.619677830390168,31.37313014205346,5960.894726990157
TR01522,VH045,2026-02-24 18:24:24.772954,Thika,Machakos,80,1.547714438971716,Diesel,18.344961410134214,14.675969128107372,2788.4341343404008
TR01523,VH046,2026-02-24 19:16:15.795159,Thika,Mombasa,520,13.374113380551709,Diesel,14.752211170450517,76.71149808634269,14575.18463640511
TR01524,VH010,2026-02-24 20:08:06.817363,Kisumu,Eldoret,120,2.446320241584726,Diesel,12.905739574866303,15.486887489839562,2942.508623069517
TR01525,VH043,2026-02-24 20:59:57.839567,Thika,Eldoret,350,6.3714253629200375,Diesel,14.073843406735124,49.258451923572935,9359.105865478858
TR01526,VH034,2026-02-24 21:51:48.861772,Kisumu,Nakuru,190,4.6248724623344115,Diesel,11.115590987738653,21.11962287670344,4012.728346573653
TR01527,VH026,2026-02-24 22:43:39.883976,Nairobi,Kisumu,350,7.216139387688461,Diesel,24.3232026729633,85.13120935537155,16174.929777520594
TR01528,VH041,2026-02-24 23:35:30.906181,Machakos,Kisumu,465,8.24476587210704,Diesel,21.383227550865772,99.43200811152585,18892.08154118991
TR01529,VH049,2026-02-25 00:27:21.928385,Eldoret,Mombasa,750,13.707743330709675,Diesel,11.869726611003347,89.0229495825251,16914.360420679768
TR01530,VH003,2026-02-25 01:19:12.950590,Mombasa,Kisumu,850,20.864555221209976,Diesel,12.458969900313285,105.90124415266293,20121.236389005957
TR01531,VH006,2026-02-25 02:11:03.972794,Kisumu,Mombasa,850,16.04070216857546,Diesel,23.13294807107356,196.63005860412525,37359.7111347838
TR01532,VH005,2026-02-25 03:02:54.994999,Mombasa,Naivasha,620,11.382464433208197,Diesel,21.966592543214436,136.1928737679295,25876.64601590661
TR01533,VH005,2026-02-25 03:54:46.017203,Machakos,Kisumu,465,9.14204661955513,Diesel,19.901192465062785,92.54054496254196,17582.703542882973
TR01534,VH047,2026-02-25 04:46:37.039407,Nairobi,Machakos,115,1.9586231667681737,Petrol,9.727697656613232,11.186852305105216,2237.370461021043
TR01535,VH023,2026-02-25 05:38:28.061612,Eldoret,Mombasa,750,16.5619870138671,Diesel,12.03062194441489,90.22966458311167,17143.636270791216
TR01536,VH049,2026-02-25 06:30:19.083816,Machakos,Thika,80,1.5009415865579523,Diesel,11.44589980773518,9.156719846188144,1739.7767707757473
TR01537,VH009,2026-02-25 07:22:10.106021,Nairobi,Nakuru,155,3.8103762377636934,Diesel,10.479878483480565,16.243811649394875,3086.3242133850263
TR01538,VH035,2026-02-25 08:14:01.128225,Thika,Mombasa,520,13.980376241542332,Diesel,11.978087328966343,62.28605411062498,11834.350281018746
TR01539,VH020,2026-02-25 09:05:52.150430,Mombasa,Kisumu,850,15.111478662644098,Petrol,11.573882110002268,98.37799793501928,19675.599587003857
TR01540,VH049,2026-02-25 09:57:43.172634,Naivasha,Nairobi,95,1.8937695072809004,Diesel,13.13446616912795,12.477742860671553,2370.771143527595
TR01541,VH042,2026-02-25 10:49:34.194838,Eldoret,Thika,350,7.560593932200902,Diesel,10.380505279166812,36.33176847708384,6903.03601064593
TR01542,VH035,2026-02-25 11:41:25.217043,Thika,Mombasa,520,12.536539224074442,Diesel,11.742476741230014,61.060879054396075,11601.567020335255
TR01543,VH050,2026-02-25 12:33:16.239247,Machakos,Mombasa,420,7.418290306960209,Diesel,13.113280613551927,55.0757785769181,10464.397929614439
TR01544,VH018,2026-02-25 13:25:07.261452,Eldoret,Mombasa,750,19.770199103714187,Diesel,12.242119658857893,91.8158974414342,17445.0205138725
TR01545,VH017,2026-02-25 14:16:58.283656,Thika,Nairobi,45,0.776625039524065,Petrol,10.449791609018934,4.702406224058521,940.4812448117042
TR01546,VH024,2026-02-25 15:08:49.305861,Nairobi,Naivasha,95,1.772124259053896,Petrol,13.226675610113212,12.56534182960755,2513.06836592151
TR01547,VH003,2026-02-25 16:00:40.328065,Kisumu,Machakos,465,12.12906296579647,Diesel,12.466467902813463,57.96907574808261,11014.124392135696
TR01548,VH032,2026-02-25 16:52:31.350270,Mombasa,Machakos,420,8.234052338756083,Petrol,12.491759456552302,52.46538971751967,10493.077943503935
TR01549,VH035,2026-02-25 17:44:22.372474,Nakuru,Eldoret,160,2.246250898355289,Diesel,14.882936696001922,23.812698713603076,4524.412755584584
TR01550,VH038,2026-02-25 18:36:13.394678,Nakuru,Kisumu,190,3.1924539112956767,Diesel,14.735582516181893,27.997606780745596,5319.545288341663
TR01551,VH013,2026-02-25 19:28:04.416883,Nairobi,Mombasa,480,11.066082767823717,Petrol,20.50972878358891,98.44669816122676,19689.339632245352
TR01552,VH047,2026-02-25 20:19:55.439087,Machakos,Thika,80,1.4353986598708386,Petrol,9.702895643315411,7.76231651465233,1552.463302930466
TR01553,VH025,2026-02-25 21:11:46.461292,Mombasa,Nakuru,630,16.290563680427923,Diesel,20.27966712594666,127.76190289346395,24274.76154975815
TR01554,VH009,2026-02-25 22:03:37.483496,Machakos,Thika,80,2.049732317466304,Diesel,10.15241630155694,8.121933041245553,1543.167277836655
TR01555,VH004,2026-02-25 22:55:28.505701,Mombasa,Nairobi,480,9.704506934549794,Diesel,10.103839433551956,48.49842928104939,9214.701563399383
TR01556,VH014,2026-02-25 23:47:19.527905,Nairobi,Mombasa,480,8.821385985457697,Diesel,11.977610681257095,57.49253127003406,10923.58094130647
TR01557,VH037,2026-02-26 00:39:10.550110,Mombasa,Nairobi,480,8.496982479239788,Diesel,14.70509911348617,70.58447574473361,13411.050391499386
TR01558,VH034,2026-02-26 01:31:01.572314,Kisumu,Eldoret,120,2.12008628806977,Diesel,13.356786706161039,16.028144047393244,3045.3473690047163
TR01559,VH011,2026-02-26 02:22:52.594518,Machakos,Eldoret,430,7.969161066487099,Diesel,12.557214169588114,53.99602092922889,10259.24397655349
TR01560,VH041,2026-02-26 03:14:43.616723,Nairobi,Kisumu,350,9.436996606220019,Diesel,21.956584668195816,76.84804633868535,14601.128804350217
TR01561,VH003,2026-02-26 04:06:34.638927,Kisumu,Eldoret,120,2.4236280996965465,Diesel,10.029667483730282,12.035600980476339,2286.7641862905043
TR01562,VH028,2026-02-26 04:58:25.661132,Mombasa,Eldoret,750,12.987135519669659,Petrol,11.077505779168828,83.0812933437662,16616.258668753242
TR01563,VH029,2026-02-26 05:50:16.683336,Nairobi,Thika,45,0.8403937706695649,Diesel,10.123870634671919,4.555741785602364,865.5909392644492
TR01564,VH009,2026-02-26 06:42:07.705541,Mombasa,Eldoret,750,14.57531942613418,Diesel,13.772697663476938,103.29523247607703,19626.094170454635
TR01565,VH003,2026-02-26 07:33:58.727745,Machakos,Nairobi,115,2.1849075089970547,Diesel,10.728228980132489,12.337463327152362,2344.1180321589486
TR01566,VH025,2026-02-26 08:25:49.749949,Nairobi,Mombasa,480,9.142829446489515,Diesel,24.08332971733772,115.59998264322104,21963.996702211996
TR01567,VH034,2026-02-26 09:17:40.772154,Mombasa,Naivasha,620,18.085914181734935,Diesel,12.21662156837894,75.74305372394943,14391.180207550391
TR01568,VH012,2026-02-26 10:09:31.794358,Machakos,Mombasa,420,7.089908411714382,Diesel,11.147093382578566,46.81779220682998,8895.380519297696
TR01569,VH042,2026-02-26 11:01:22.816563,Kisumu,Eldoret,120,2.4432087954819055,Diesel,10.788601585416249,12.946321902499498,2459.801161474905
TR01570,VH009,2026-02-26 11:53:13.838767,Naivasha,Mombasa,620,11.138920151918333,Diesel,13.138123504615265,81.45636572861464,15476.709488436782
TR01571,VH015,2026-02-26 12:45:04.860972,Kisumu,Nakuru,190,6.021264070289818,Petrol,13.504184901411618,25.657951312682073,5131.590262536414
TR01572,VH040,2026-02-26 13:36:55.883176,Mombasa,Machakos,420,6.636335953336197,Petrol,13.591801094571908,57.085564597202016,11417.112919440404
TR01573,VH025,2026-02-26 14:28:46.905381,Nairobi,Mombasa,480,11.779514912438406,Diesel,20.439826561223644,98.11116749387348,18641.12182383596
TR01574,VH005,2026-02-26 15:20:37.927585,Nakuru,Naivasha,75,1.066390208938882,Diesel,22.11168516688053,16.583763875160397,3150.9151362804755
TR01575,VH011,2026-02-26 16:12:28.949789,Kisumu,Nakuru,190,2.837772474099481,Diesel,11.553808476862107,21.952236106038004,4170.924860147221
TR01576,VH034,2026-02-26 17:04:19.971994,Kisumu,Naivasha,270,6.852675027084986,Diesel,13.995747833893294,37.78851915151189,7179.818638787259
TR01577,VH024,2026-02-26 17:56:10.994198,Machakos,Naivasha,190,3.360673087516068,Petrol,12.744195942309256,24.213972290387584,4842.7944580775165
TR01578,VH015,2026-02-26 18:48:02.016403,Thika,Machakos,80,1.9110271099160434,Petrol,12.071908198783769,9.657526559027016,1931.5053118054032
TR01579,VH038,2026-02-26 19:39:53.038607,Nakuru,Thika,200,4.455856217693119,Diesel,12.116295713829146,24.232591427658292,4604.192371255075
TR01580,VH008,2026-02-26 20:31:44.060812,Mombasa,Nairobi,480,10.651201313564373,Diesel,12.090761451297787,58.03565496622937,11026.774443583581
TR01581,VH005,2026-02-26 21:23:35.083016,Naivasha,Nakuru,75,1.3996860309797616,Diesel,20.391312437271345,15.293484327953509,2905.7620223111667
TR01582,VH048,2026-02-26 22:15:26.105221,Nairobi,Thika,45,0.8555605700056657,Diesel,18.202053876206215,8.190924244292797,1556.2756064156313
TR01583,VH026,2026-02-26 23:07:17.127425,Thika,Machakos,80,1.9808220068474731,Diesel,20.76561965649643,16.612495725197146,3156.3741877874577
TR01584,VH018,2026-02-26 23:59:08.149629,Mombasa,Kisumu,850,15.88202867153141,Diesel,13.652404097899336,116.04543483214435,22048.632618107426
TR01585,VH006,2026-02-27 00:50:59.171834,Eldoret,Naivasha,235,4.858671883861309,Diesel,22.384107663417062,52.6026530090301,9994.504071715719
TR01586,VH037,2026-02-27 01:42:50.194038,Naivasha,Eldoret,235,6.6317531771362335,Diesel,10.419778515354508,24.486479511083097,4652.431107105788
