sensor_reading_id,vehicle_id,reading_date,engine_temperature_c,oil_pressure_psi,battery_voltage_v,engine_rpm
SR01753,VH034,2026-02-01 12:56:22.898289,87.2216872964018,42.589163573261615,13.233764213033952,1941.7392142028905
SR01754,VH035,2026-02-01 13:22:18.253825,78.91302298369965,44.67131526588069,12.073314001475863,1663.2864711366474
SR01755,VH046,2026-02-01 13:48:13.609360,80.93431860782239,49.25484251443827,13.335069818037669,1643.1832371073547
SR01756,VH013,2026-02-01 14:14:08.964896,81.6373732754515,45.11413145762565,12.52448066557844,1592.9000950499187
SR01757,VH017,2026-02-01 14:40:04.320432,83.63933734734883,45.41761957524402,13.148778381427718,1905.0343827058027
SR01758,VH010,2026-02-01 15:05:59.675967,83.10039175417305,46.34096173824409,13.020222236483127,1832.478981974186
SR01759,VH003,2026-02-01 15:31:55.031503,75.7610813361722,46.10306151964177,14.032764251847496,1559.5497242088254
SR01760,VH004,2026-02-01 15:57:50.387038,86.68511067994014,53.55898822995424,12.938763121267597,1949.9646672891902
SR01761,VH025,2026-02-01 16:23:45.742574,90.90310353894643,38.411140152513624,14.8,1729.9577927772864
SR01762,VH037,2026-02-01 16:49:41.098109,81.27566341026385,58.15982238646788,13.017627360238812,1659.475040219501
SR01763,VH043,2026-02-01 17:15:36.453645,82.40413049310146,54.55696294177425,13.19250241962299,1858.3884029334927
SR01764,VH038,2026-02-01 17:41:31.809180,91.03496779341098,52.113960355298616,13.620655953708868,1731.5593684026628
SR01765,VH029,2026-02-01 18:07:27.164716,86.51523714874409,39.09418499062178,13.10300858755365,1612.3965562391577
SR01766,VH001,2026-02-01 18:33:22.520252,92.05145517966298,43.988295208864194,14.041820241861947,2200.2939470518645
SR01767,VH030,2026-02-01 18:59:17.875787,90.8812334664795,39.869713147449005,12.228059716698738,2216.8359130369495
SR01768,VH039,2026-02-01 19:25:13.231323,78.67151776324117,39.042218084314094,13.576754976107047,1581.8072980788888
SR01769,VH010,2026-02-01 19:51:08.586858,86.81116848101107,43.05585759749796,13.06898189214413,1936.328540655065
SR01770,VH029,2026-02-01 20:17:03.942394,89.80095228931553,44.037126340008776,13.933944439973986,1655.0864679494541
SR01771,VH044,2026-02-01 20:42:59.297929,79.42856643735439,42.45621593015816,13.442078865929444,1685.3975370930984
SR01772,VH032,2026-02-01 21:08:54.653465,75.664751527798,45.211139448401134,13.768948696148033,1574.8183431579039
SR01773,VH044,2026-02-01 21:34:50.009000,84.85318203696751,50.79736899493646,14.047880429668492,1379.5304990839927
SR01774,VH001,2026-02-01 22:00:45.364536,68.21215994936958,50.34350632810148,14.31974093494544,1804.208420719796
SR01775,VH041,2026-02-01 22:26:40.720072,60.0,47.66715793164804,13.707057705990405,1730.364741929749
SR01776,VH017,2026-02-01 22:52:36.075607,89.80632815517129,44.43179529298725,14.483555173870574,1671.2038262331685
SR01777,VH012,2026-02-01 23:18:31.431143,78.92131112183401,42.24088537975649,12.801645579137979,2306.308091676146
SR01778,VH002,2026-02-01 23:44:26.786678,82.58540271934463,47.06269443220926,13.246720682646494,1939.3570209712386
SR01779,VH009,2026-02-02 00:10:22.142214,86.92932270104056,51.9006992923467,13.069749577630718,1938.4072959887117
SR01780,VH012,2026-02-02 00:36:17.497749,84.67557999140902,54.17356812190544,13.519049007299405,2476.7802095586094
SR01781,VH025,2026-02-02 01:02:12.853285,78.86408039998737,36.15413043743276,13.591184856193502,1990.4363127814217
SR01782,VH036,2026-02-02 01:28:08.208820,100.67788541138405,44.43067192502516,13.14522568914048,2619.5885458258012
SR01783,VH044,2026-02-02 01:54:03.564356,84.37184822017876,38.783700308668486,14.140721861120392,1664.3186950592992
SR01784,VH050,2026-02-02 02:19:58.919891,107.0538224537738,34.76061018035873,11.5,1811.5304036140244
SR01785,VH035,2026-02-02 02:45:54.275427,77.48177557165889,53.03984920833412,14.126223816050407,2216.056615170985
SR01786,VH022,2026-02-02 03:11:49.630963,81.98597574342841,53.75377531647053,13.10925134296554,972.4062098266629
SR01787,VH033,2026-02-02 03:37:44.986498,85.19680971143076,43.62411975748684,13.729029156921031,1884.503830553746
SR01788,VH050,2026-02-02 04:03:40.342034,85.5959457245176,41.7848884691957,12.70541150416302,2828.832863141676
SR01789,VH021,2026-02-02 04:29:35.697569,92.92038207868595,42.36154827188228,13.606963625039608,1418.424363015974
SR01790,VH040,2026-02-02 04:55:31.053105,66.36585270368451,32.66014380592871,13.615418650894446,2374.1025412504664
SR01791,VH022,2026-02-02 05:21:26.408640,97.21685856999952,52.642092360877996,14.092813519872632,1755.742713921239
SR01792,VH028,2026-02-02 05:47:21.764176,70.00164867851989,41.63085208512119,14.028761771698882,2920.579580776942
SR01793,VH004,2026-02-02 06:13:17.119711,78.78153650614517,43.39266328300376,12.638247243259755,1501.4589854365609
SR01794,VH026,2026-02-02 06:39:12.475247,85.41475746201546,47.09245594669906,13.450022783167029,1516.8669337238182
SR01795,VH023,2026-02-02 07:05:07.830783,88.2817004399688,30.680688607070117,14.022661182379395,1432.9466563911094
SR01796,VH048,2026-02-02 07:31:03.186318,83.40474987348418,45.12195798158987,13.116198552209713,1875.974150155858
SR01797,VH049,2026-02-02 07:56:58.541854,81.17146430146477,45.91858749449004,12.40239118070138,1640.9955190283333
SR01798,VH023,2026-02-02 08:22:53.897389,85.05809265169329,41.11697186553964,13.504401294404108,1569.5398881465317
SR01799,VH041,2026-02-02 08:48:49.252925,81.81814659319257,59.901138682977106,12.635212990121763,1939.408265188061
SR01800,VH008,2026-02-02 09:14:44.608460,93.66872863135819,36.53353885337721,13.107947958931046,2061.3891131884893
SR01801,VH032,2026-02-02 09:40:39.963996,90.53352880918524,48.33235425884995,12.920103106489192,980.4853877159812
SR01802,VH039,2026-02-02 10:06:35.319531,88.57388826234248,37.7694577513264,13.318328483734923,2160.3640883483704
SR01803,VH044,2026-02-02 10:32:30.675067,93.18244246586337,46.91624449978439,14.144085819139985,1315.008003481369
SR01804,VH001,2026-02-02 10:58:26.030603,87.78518831102018,37.26700876343588,13.83216440131922,1678.2050403203266
SR01805,VH030,2026-02-02 11:24:21.386138,83.09149320779935,51.57392268419212,14.18638577885644,1655.1713592455405
SR01806,VH028,2026-02-02 11:50:16.741674,72.13056910620402,47.43841682922723,13.774728408918376,1955.0852167277928
SR01807,VH017,2026-02-02 12:16:12.097209,99.90697943993614,33.566181313406574,13.573800906884914,1487.5782578773128
SR01808,VH023,2026-02-02 12:42:07.452745,93.98366268078483,45.98530914713353,14.253118751354721,2112.5412751618524
SR01809,VH038,2026-02-02 13:08:02.808280,75.3255726013373,41.351010101417245,12.60948108183973,1478.9048398552648
SR01810,VH024,2026-02-02 13:33:58.163816,90.85864075413338,43.89472481626943,14.325307282560654,2220.3473036417563
SR01811,VH022,2026-02-02 13:59:53.519351,88.68758806290035,33.323034894549686,13.814368710440393,1739.508428277696
SR01812,VH005,2026-02-02 14:25:48.874887,77.4537702073595,54.78525220146362,14.026057870685865,1871.3899918283025
SR01813,VH025,2026-02-02 14:51:44.230423,96.08244094795214,38.26853560764538,13.145419893773802,2210.692336037148
SR01814,VH007,2026-02-02 15:17:39.585958,86.3226939578858,43.332397437500155,12.994998764981611,1729.7553071414923
SR01815,VH022,2026-02-02 15:43:34.941494,75.81626908348274,38.82539657588091,13.511866464996334,2675.1030108847135
SR01816,VH044,2026-02-02 16:09:30.297029,75.25850714808905,43.25065189509102,12.778242894482203,1723.3636311416208
SR01817,VH037,2026-02-02 16:35:25.652565,88.32777202822083,44.21240830077877,13.215541622871118,1887.6324837142079
SR01818,VH034,2026-02-02 17:01:21.008100,77.3611110442293,44.4054835796801,13.251779729539862,2445.2535826001294
SR01819,VH036,2026-02-02 17:27:16.363636,79.119940603091,54.8402980132699,13.201157874612946,2001.0230908043231
SR01820,VH049,2026-02-02 17:53:11.719171,88.39708952106814,44.28967335035285,13.066576629733861,2158.522030504417
SR01821,VH040,2026-02-02 18:19:07.074707,79.71517615827571,56.16076145699226,12.52375293761158,1656.7264502616938
SR01822,VH020,2026-02-02 18:45:02.430243,81.24136725424003,35.08497202455838,13.788023685821976,985.9728756497553
SR01823,VH037,2026-02-02 19:10:57.785778,78.6810639748875,53.33451406919106,13.607814062976143,1562.9432071876247
SR01824,VH017,2026-02-02 19:36:53.141314,90.38000304009329,51.895007901127094,12.789856121766132,1785.4155490366318
SR01825,VH004,2026-02-02 20:02:48.496849,94.90787745527453,52.660003758816565,13.712208988605232,1503.333844533592
SR01826,VH050,2026-02-02 20:28:43.852385,71.34879756018643,59.94539900924295,13.312991681264597,1824.089365600158
SR01827,VH018,2026-02-02 20:54:39.207920,77.12692320837127,27.251961555146657,12.952865310182254,1201.7622314546165
SR01828,VH028,2026-02-02 21:20:34.563456,67.02765624255086,30.466077712162786,13.845924037898694,1833.7759414267518
SR01829,VH050,2026-02-02 21:46:29.918991,86.01204509761992,45.39827481732295,13.495630029061298,1508.3365283137114
SR01830,VH016,2026-02-02 22:12:25.274527,86.63893916396343,30.349890216923875,14.306089342077552,1146.1233201109458
SR01831,VH043,2026-02-02 22:38:20.630063,77.40226763988375,31.0114831652931,13.057520299632642,1848.2228645466128
SR01832,VH008,2026-02-02 23:04:15.985598,81.50628701238377,43.37762819367267,13.75763623620144,1810.1043920460017
SR01833,VH044,2026-02-02 23:30:11.341134,88.66393454209957,41.54950344737713,14.420521717366565,1671.7636034728628
SR01834,VH018,2026-02-02 23:56:06.696669,97.41709230127034,32.27759344866742,13.559469760942662,1426.444094289641
SR01835,VH050,2026-02-03 00:22:02.052205,79.08240882527073,40.635287069948134,12.855092835921534,1386.3973574755728
SR01836,VH029,2026-02-03 00:47:57.407740,85.87565818946902,50.24275678680073,13.182026252629425,2393.5173720902744
SR01837,VH040,2026-02-03 01:13:52.763276,89.36737346077724,48.358587967956005,14.324146783566288,2078.7527007935914
SR01838,VH016,2026-02-03 01:39:48.118811,99.37768443588944,50.179659655680744,14.297816760508912,1570.5676075774306
SR01839,VH030,2026-02-03 02:05:43.474347,88.21635625544174,41.700331246671524,13.187154033115267,1581.0909411088217
SR01840,VH049,2026-02-03 02:31:38.829882,100.2726616920612,53.40999003654877,13.035135411341331,1381.374996806519
SR01841,VH034,2026-02-03 02:57:34.185418,73.46892013751736,57.740257824015416,13.95596514933478,1742.4019203576727
SR01842,VH030,2026-02-03 03:23:29.540954,88.29544804117523,46.35573173184774,12.98567919194587,2296.2800703893477
SR01843,VH021,2026-02-03 03:49:24.896489,82.84612014294017,41.766061735349645,13.537076747219297,1992.4541192265472
SR01844,VH022,2026-02-03 04:15:20.252025,84.80398248782372,44.738571021197394,11.904987858409166,2158.439854743532
SR01845,VH047,2026-02-03 04:41:15.607560,75.27937058785017,36.2635108951954,14.41864697329839,1327.2131028716208
SR01846,VH025,2026-02-03 05:07:10.963096,94.78069348193836,42.58012650585281,13.624405763730397,1567.234991431888
SR01847,VH022,2026-02-03 05:33:06.318631,89.65573237916355,49.29274520671541,13.229683061363321,1916.5172596013788
SR01848,VH028,2026-02-03 05:59:01.674167,86.70660922212933,47.474337541570556,13.716955398605043,906.4530213870047
SR01849,VH039,2026-02-03 06:24:57.029702,71.29238150862837,48.465507945956034,13.889369197666328,1542.54791607136
SR01850,VH033,2026-02-03 06:50:52.385238,92.30716698327704,33.64631386351872,12.451625858725992,1459.036056840195
SR01851,VH002,2026-02-03 07:16:47.740774,79.68206922127813,49.867144660904884,12.998366398587486,2328.5184379380275
SR01852,VH004,2026-02-03 07:42:43.096309,78.72789605044264,41.158021007240635,13.26831740248488,2145.842521175778
SR01853,VH016,2026-02-03 08:08:38.451845,72.93925618043725,43.427254140902534,12.673970520642154,1992.474822581573
SR01854,VH012,2026-02-03 08:34:33.807380,82.33457686513793,39.9020460620919,13.231383353170642,1781.996548098612
SR01855,VH017,2026-02-03 09:00:29.162916,80.57553982282228,55.57657192224909,13.23752002370197,2020.7440403587761
SR01856,VH036,2026-02-03 09:26:24.518451,95.73327926344379,35.72269994732025,13.022477024391366,1695.4686463202816
SR01857,VH016,2026-02-03 09:52:19.873987,76.9698551050765,44.282768773683046,13.150722361751452,2177.3643924493163
SR01858,VH039,2026-02-03 10:18:15.229522,79.24915620654865,35.765553579432854,13.326305949185423,1438.4451844673426
SR01859,VH023,2026-02-03 10:44:10.585058,80.27714718959467,51.76191441579837,12.464575209036264,1374.2653636394455
SR01860,VH008,2026-02-03 11:10:05.940594,78.44851465112073,45.90034960933207,13.969132249477873,1771.9642126830518
SR01861,VH009,2026-02-03 11:36:01.296129,74.37742941684657,37.30486847988882,13.753245329562887,1902.33049596703
SR01862,VH014,2026-02-03 12:01:56.651665,90.1939678031899,45.55720199940889,13.240303680073637,2275.031627584813
SR01863,VH009,2026-02-03 12:27:52.007200,83.61569235199572,39.20703109108645,13.496597014441068,1471.2884844702917
SR01864,VH047,2026-02-03 12:53:47.362736,80.68529933134063,50.841053906182,13.462966937399521,1783.1006199337053
SR01865,VH026,2026-02-03 13:19:42.718271,79.78821739541466,59.208537140078796,14.624278794050834,1849.977515291948
SR01866,VH036,2026-02-03 13:45:38.073807,86.00556583096221,35.70035380506879,13.07266035212423,1533.3124249589678
SR01867,VH003,2026-02-03 14:11:33.429342,79.84683864610889,54.8051474375642,13.66799121632539,2027.4631882124263
SR01868,VH010,2026-02-03 14:37:28.784878,84.4547153539738,53.55641885641772,12.038893245597178,1395.30196450861
SR01869,VH025,2026-02-03 15:03:24.140414,88.82034688889742,42.69347654463589,13.67064141703747,1750.538914901174
SR01870,VH004,2026-02-03 15:29:19.495949,87.75500726453089,49.99278275933446,13.227195740480559,1956.8486698117213
SR01871,VH030,2026-02-03 15:55:14.851485,96.50214206765517,46.71316044967849,13.682023233543047,1957.9674032690245
SR01872,VH050,2026-02-03 16:21:10.207020,92.82690785595578,44.70051870392051,13.605359723257317,1891.005372070602
SR01873,VH011,2026-02-03 16:47:05.562556,87.64409147069023,41.59675753299068,13.477613104331231,1326.434435720399
SR01874,VH019,2026-02-03 17:13:00.918091,88.0535469271335,49.90612342491904,13.593555796869436,2225.4863988954735
SR01875,VH050,2026-02-03 17:38:56.273627,100.68412971439449,41.3144625958541,13.970277070305201,1782.1082595171006
SR01876,VH013,2026-02-03 18:04:51.629162,78.61481670133159,51.984213943130364,13.357550739626735,1186.706304749156
SR01877,VH036,2026-02-03 18:30:46.984698,88.97850285691675,38.97587962402234,13.296398673110897,1337.452166401764
SR01878,VH003,2026-02-03 18:56:42.340234,78.09967004243123,59.62630309088668,14.08960952161511,1242.3824657060175
SR01879,VH048,2026-02-03 19:22:37.695769,91.66940247079951,37.03584949658935,13.586777264992069,1359.370026218703
SR01880,VH014,2026-02-03 19:48:33.051305,90.10803505002424,64.81738031911928,13.047328197689847,1706.5834157263155
SR01881,VH010,2026-02-03 20:14:28.406840,83.03601816757067,42.53220960176905,13.76189771623143,853.5317535868852
SR01882,VH038,2026-02-03 20:40:23.762376,95.38169189133829,50.44554051366677,13.3517432317184,2126.7562322392923
SR01883,VH040,2026-02-03 21:06:19.117911,85.481734648384,51.9094024974594,12.683271948428839,2302.8118135432233
SR01884,VH027,2026-02-03 21:32:14.473447,87.68524230040478,46.27139567902841,13.767157102476109,2226.9757053593153
SR01885,VH024,2026-02-03 21:58:09.828982,72.07345779881662,52.87098013195592,13.257391263739649,1288.1109366781025
SR01886,VH016,2026-02-03 22:24:05.184518,103.0216056445349,40.786947909192655,12.388142845040694,2044.8029868817632
SR01887,VH010,2026-02-03 22:50:00.540054,76.74002072515296,36.3974747300615,12.716439715715422,2215.8750800039325
SR01888,VH027,2026-02-03 23:15:55.895589,75.05248671285315,45.361226458428355,13.87421277007941,2608.024654785492
SR01889,VH007,2026-02-03 23:41:51.251125,89.9703038795845,50.41336330568637,13.640029206957744,1275.987327391395
SR01890,VH028,2026-02-04 00:07:46.606660,86.37082870378929,40.91720281523511,13.395393439642454,2087.373277653788
SR01891,VH026,2026-02-04 00:33:41.962196,72.73692355908838,47.004550839733156,13.770899296315337,1669.4156038986189
SR01892,VH018,2026-02-04 00:59:37.317731,78.14097379789466,35.81061337670375,13.850556719330072,1988.9612425755922
SR01893,VH013,2026-02-04 01:25:32.673267,81.76581321941995,46.74858551319742,13.964655510206638,1588.719420079431
SR01894,VH008,2026-02-04 01:51:28.028802,79.05383145378394,41.98494137228075,13.955775292941341,1942.5702602654512
SR01895,VH027,2026-02-04 02:17:23.384338,86.57050925612741,46.288859147387164,13.137235274945525,2600.3133150827152
SR01896,VH014,2026-02-04 02:43:18.739873,92.44748609234559,45.82212675604386,12.091469009787115,1471.2678659560725
SR01897,VH041,2026-02-04 03:09:14.095409,102.58600110282822,38.404017357734176,13.161776016590224,1280.3275038230495
SR01898,VH044,2026-02-04 03:35:09.450945,72.75491463147056,46.02838155930539,14.8,1534.1502074036198
SR01899,VH006,2026-02-04 04:01:04.806480,84.4707086310148,41.32531843472305,13.953485516210495,2029.6753385133559
SR01900,VH020,2026-02-04 04:27:00.162016,85.67663534607081,51.47176094146758,13.245019848307885,2015.2281067242461
SR01901,VH028,2026-02-04 04:52:55.517551,85.5693284495171,51.55459471663607,13.22918950325768,1043.9657342254864
SR01902,VH023,2026-02-04 05:18:50.873087,86.59519906460356,46.43881992607548,14.246112097093054,1714.4039293192386
SR01903,VH012,2026-02-04 05:44:46.228622,85.66432138023487,45.67177561859572,12.805625584403955,2026.3420359568731
SR01904,VH024,2026-02-04 06:10:41.584158,94.29145334383634,50.22145052768145,13.890765598755666,1918.5120320442118
SR01905,VH044,2026-02-04 06:36:36.939693,88.09801519139296,51.626579196418135,12.640833444183798,1909.4246012376548
SR01906,VH022,2026-02-04 07:02:32.295229,72.90082950094695,55.883277934003544,14.174739167642763,2342.3786252830987
SR01907,VH026,2026-02-04 07:28:27.650765,74.45984132888384,43.27467087949152,13.454842347225428,1708.6669744594276
SR01908,VH022,2026-02-04 07:54:23.006300,92.26059892341746,36.19531513274083,14.076897572214744,1953.0126479312064
SR01909,VH007,2026-02-04 08:20:18.361836,88.94399877657354,51.731502282522676,13.230656946744265,1399.5844120464335
SR01910,VH015,2026-02-04 08:46:13.717371,82.79175943073162,56.072832525784705,14.692120056656547,2391.4291209696994
SR01911,VH048,2026-02-04 09:12:09.072907,88.77796608974148,45.495712547241816,13.655745598142577,1313.818913307942
SR01912,VH030,2026-02-04 09:38:04.428442,89.89507034987797,44.65533513535296,13.842835860699102,1573.0832207629344
SR01913,VH004,2026-02-04 10:03:59.783978,93.08734709606718,56.199536942712726,14.179675341866359,1809.7019443073339
SR01914,VH006,2026-02-04 10:29:55.139513,83.15007234483193,37.44889750614135,14.54681103261387,1626.8382960605757
SR01915,VH048,2026-02-04 10:55:50.495049,91.37454162348143,42.892849688056174,13.350167770430211,1990.7630478760357
SR01916,VH047,2026-02-04 11:21:45.850585,83.9784627863599,40.549766195591815,13.591033907885707,1225.0916420485046
SR01917,VH002,2026-02-04 11:47:41.206120,73.21020007158073,45.20010742042348,13.72857356508037,1078.21755213885
SR01918,VH031,2026-02-04 12:13:36.561656,88.10370738679252,52.25386276555848,14.242611873841023,1428.1549688712598
SR01919,VH024,2026-02-04 12:39:31.917191,95.12961034749684,36.291836947513985,14.03868756645046,2256.4189643981513
SR01920,VH035,2026-02-04 13:05:27.272727,91.23612366948694,52.23131289693514,12.422907310839035,1034.0033455720077
SR01921,VH047,2026-02-04 13:31:22.628262,94.59476715698572,39.17578734737313,12.667204999279251,1994.5117607433353
SR01922,VH031,2026-02-04 13:57:17.983798,86.40975634078112,48.087502741984686,13.936000516092248,2183.6598303415253
SR01923,VH025,2026-02-04 14:23:13.339333,78.24137718055736,29.036903918580165,14.516791862245803,1865.795764944521
SR01924,VH008,2026-02-04 14:49:08.694869,86.54540427106517,30.660841788644838,13.210897314038217,1417.5519270786826
SR01925,VH012,2026-02-04 15:15:04.050405,82.00424030470612,43.94179050774039,13.850589063788718,1502.0777552234572
SR01926,VH002,2026-02-04 15:40:59.405940,87.62219410114218,53.874713270648115,13.214051091355659,2224.036653076201
SR01927,VH015,2026-02-04 16:06:54.761476,85.4698380487052,52.40257279734115,13.587838263963086,1772.6189190866519
SR01928,VH040,2026-02-04 16:32:50.117011,93.23221776677394,33.87368517532783,13.043088483702858,1851.8397021482285
SR01929,VH032,2026-02-04 16:58:45.472547,73.93370356516519,52.76247050947757,13.17694622540307,1754.5196955413153
SR01930,VH011,2026-02-04 17:24:40.828082,66.30159317478171,48.683591101103715,13.412986781900194,1865.1651420649223
SR01931,VH017,2026-02-04 17:50:36.183618,85.62852780229063,48.0660685490148,13.653505377611985,1851.6187135969483
SR01932,VH021,2026-02-04 18:16:31.539153,82.15429240316195,61.00297071024489,14.405318986781747,2174.4265799577697
SR01933,VH022,2026-02-04 18:42:26.894689,80.84673515676324,40.62861905051314,13.009038986237154,1578.285456962532
SR01934,VH033,2026-02-04 19:08:22.250225,79.3467272979085,51.81512361758595,14.38187687163848,1410.6676870318913
SR01935,VH029,2026-02-04 19:34:17.605760,84.71177746050748,45.269370990993984,13.926473842180364,1795.2566477488297
SR01936,VH015,2026-02-04 20:00:12.961296,88.2997103859365,56.38455530854825,13.113996715540654,1754.4446676714501
SR01937,VH021,2026-02-04 20:26:08.316831,89.3994735086207,47.44188666382228,13.091490992193686,1804.423677269766
SR01938,VH002,2026-02-04 20:52:03.672367,62.21137470037401,41.3656678401719,12.77409950405445,2578.2057833456006
SR01939,VH042,2026-02-04 21:17:59.027902,84.17052236743416,40.41869974421967,13.011243982432847,1528.7182492474126
SR01940,VH038,2026-02-04 21:43:54.383438,70.737858624109,46.628889603511226,12.593713249212568,2129.3112718164493
SR01941,VH003,2026-02-04 22:09:49.738973,92.12279869082715,39.456479038028334,13.502394438043849,1657.379541504717
SR01942,VH025,2026-02-04 22:35:45.094509,89.97586302473582,24.627805897811612,13.240461841248182,2068.1814245447877
SR01943,VH013,2026-02-04 23:01:40.450045,76.47382153236322,54.21193142238956,13.066490375742037,1856.5032711620195
SR01944,VH024,2026-02-04 23:27:35.805580,85.70880756440432,52.922896090763444,14.225800799846489,1981.4846038154549
SR01945,VH031,2026-02-04 23:53:31.161116,68.97429209157488,45.00902730112788,13.588924271905183,2040.2022259070573
SR01946,VH015,2026-02-05 00:19:26.516651,88.49469426175432,49.97483590465056,13.679277617358752,1536.229850013357
SR01947,VH006,2026-02-05 00:45:21.872187,88.61071665567928,50.35982685584813,14.116815811804884,846.0148632851851
SR01948,VH041,2026-02-05 01:11:17.227722,91.06466236257943,45.36015747263043,12.803977954682262,2160.1710193453155
SR01949,VH010,2026-02-05 01:37:12.583258,89.9722182704373,32.78639188868179,13.387108814286476,835.2649844596723
SR01950,VH009,2026-02-05 02:03:07.938793,80.69252800692428,47.425105364927894,14.145264946028844,1532.72394334411
SR01951,VH050,2026-02-05 02:29:03.294329,76.7680899597117,43.193244431692406,12.632544139646162,1392.181389968946
SR01952,VH041,2026-02-05 02:54:58.649864,79.42947763868497,59.07188436329646,13.68967081523417,2150.8623733191935
SR01953,VH050,2026-02-05 03:20:54.005400,83.9963331156505,49.61376777087341,14.386301066458335,2454.365147018192
SR01954,VH041,2026-02-05 03:46:49.360936,74.88908206631966,49.64134915388536,12.403564257258545,1830.940211040149
SR01955,VH005,2026-02-05 04:12:44.716471,82.2325131725271,55.413274273521154,14.38847798093094,1623.2859592369223
SR01956,VH045,2026-02-05 04:38:40.072007,82.23417221193749,45.77700147533186,13.966290400091609,1497.4557108232016
SR01957,VH044,2026-02-05 05:04:35.427542,93.94155722976694,58.947815510351425,13.612781750014948,1941.2478089267272
SR01958,VH041,2026-02-05 05:30:30.783078,88.76542223690734,37.83739160791606,14.189466625888159,1237.1534853466296
SR01959,VH019,2026-02-05 05:56:26.138613,79.24482328069243,44.211977158633914,13.722900177759772,1108.9133821030682
SR01960,VH020,2026-02-05 06:22:21.494149,87.33381540638352,54.380225969373356,12.914623913370175,1454.7948325502693
SR01961,VH033,2026-02-05 06:48:16.849684,88.36657608591182,36.400349614193416,13.247242791616411,1613.7939754761987
SR01962,VH043,2026-02-05 07:14:12.205220,71.1186906114397,42.53087213438374,13.449389247869892,930.7196592829929
SR01963,VH037,2026-02-05 07:40:07.560756,101.60592685742795,48.398250171103534,13.86627664570852,2470.5951815658505
SR01964,VH031,2026-02-05 08:06:02.916291,83.54266573073897,48.72880389276327,13.068587391179484,1534.829159046805
SR01965,VH039,2026-02-05 08:31:58.271827,77.79352041954223,40.5250438335283,13.60316138153965,1415.7401933350852
SR01966,VH013,2026-02-05 08:57:53.627362,85.16149575733164,55.199159351673785,13.528247878911088,2089.768240897504
SR01967,VH038,2026-02-05 09:23:48.982898,77.65020755896661,38.0153350949035,13.598254652561417,1230.7611117722754
SR01968,VH045,2026-02-05 09:49:44.338433,70.92452634000125,46.54531492832109,13.941393690202341,1635.5564078509874
SR01969,VH006,2026-02-05 10:15:39.693969,89.50581701898707,40.38801418763002,13.233071323211524,1885.705003478518
SR01970,VH047,2026-02-05 10:41:35.049504,85.33896967691146,32.08954055565116,12.93719129994915,1410.8953657024326
SR01971,VH008,2026-02-05 11:07:30.405040,87.08956834964306,40.11091283533382,13.396175033654337,1744.1906439587522
SR01972,VH043,2026-02-05 11:33:25.760576,71.46836508373275,42.786942409333335,12.559814669901556,1996.424928327228
SR01973,VH010,2026-02-05 11:59:21.116111,88.64579974059461,35.930377092982766,13.812519091828701,1596.4915712073152
SR01974,VH041,2026-02-05 12:25:16.471647,83.1838680803713,53.69029717223101,13.791860819649187,2572.768108197732
SR01975,VH004,2026-02-05 12:51:11.827182,74.97307970091747,46.19586007790455,13.618442477899984,1713.7886055829133
SR01976,VH014,2026-02-05 13:17:07.182718,77.72044646139237,47.06707197412801,12.72321248114997,1791.1631647712306
SR01977,VH004,2026-02-05 13:43:02.538253,97.57712505681738,44.38875886614267,12.927531248804849,1728.2731699119302
SR01978,VH024,2026-02-05 14:08:57.893789,81.50339442997802,44.224435423869636,14.478770373122748,1793.7051720066443
SR01979,VH047,2026-02-05 14:34:53.249324,97.21877115893959,48.98864488924033,13.346053650447816,1582.5865549313235
SR01980,VH021,2026-02-05 15:00:48.604860,77.33051091701452,41.53145757131061,13.942722930537409,2283.5816221135924
SR01981,VH010,2026-02-05 15:26:43.960396,80.40556392973339,29.16177979097027,14.8,2341.9716417717354
SR01982,VH046,2026-02-05 15:52:39.315931,81.6735078226689,32.01863187832578,13.321104726509395,2032.8871638451685
SR01983,VH025,2026-02-05 16:18:34.671467,91.19829940260026,47.18726947388474,13.798468689309296,1807.2605897634407
SR01984,VH006,2026-02-05 16:44:30.027002,86.98637836751728,43.00596958623445,13.45323262117304,1610.3637345475177
SR01985,VH016,2026-02-05 17:10:25.382538,86.34680944886516,63.5912227938936,13.893730272586323,1616.040194205571
SR01986,VH044,2026-02-05 17:36:20.738073,93.29916215351882,51.31306649161932,13.81163237312133,2680.9347862087034
SR01987,VH028,2026-02-05 18:02:16.093609,89.85154888495492,47.782780138653735,13.81247849338227,1656.0319587085846
SR01988,VH036,2026-02-05 18:28:11.449144,74.11835069157553,33.63660361732576,14.395976014930968,1041.8266552633625
SR01989,VH033,2026-02-05 18:54:06.804680,92.63727475839654,40.391381957195364,13.06450477447491,2426.3239092901867
SR01990,VH030,2026-02-05 19:20:02.160216,76.43488232164086,51.911442671877936,13.61705606226175,1200.3880935740717
SR01991,VH036,2026-02-05 19:45:57.515751,92.88046201726944,46.437817560438184,13.469320801199721,1364.6760260492351
SR01992,VH025,2026-02-05 20:11:52.871287,88.52294585564505,38.383985382669934,12.877798265797548,1763.6387155430025
SR01993,VH013,2026-02-05 20:37:48.226822,89.54591912783849,36.7119910456837,13.604926574573627,1786.5538045975245
SR01994,VH039,2026-02-05 21:03:43.582358,81.47445766690392,48.77854748492678,14.188806727270563,1776.2986315887158
